50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7fca4621-d924-4a4d-8700-a9bb439480cd,1364,,,"[74.7, 24.4]",3857276,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,65,Morocco,788,['89032544-c2d2-456d-976b-c708fb9a6a99'],7,,,,,,,,,,,,,,,,,,Canada,1833,00:38:07.537,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,05b7f835-1798-47c8-bb51-58304ca9f373,1485,,,"[93.9, 70.0]",3857276,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,71,Canada,1833,['677ad7e2-1bca-4648-92a4-9acb68511521'],10,,,,,,,,,,,,,,,,,,Canada,1833,00:42:10.441,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,77b07607-a10c-4b06-946e-067fc1d80abf,1489,,,"[86.8, 10.3]",3857276,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef En-Nesyri,6301.0,Center Forward,72,Morocco,788,['d6323e74-3dec-452a-8602-d015bcfdf58a'],49,,,,,,,,,,,,,,,,,,Morocco,788,00:42:49.915,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,081d8dad-24e4-48d9-93d4-092ea65eeb0a,1634,,,"[40.2, 4.5]",3857276,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sam Adekugbe,29758.0,Left Back,79,Morocco,788,"['64493acc-1ed2-4e3a-bba7-31d6659d6c98', 'f4d0cc7c-3c52-4db1-a6eb-161c16735da0']",25,,,,,,,,,,,,,,,,,,Canada,1833,00:46:25.820,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7cd08e63-50f5-4b0f-9e63-90ece34ffcaa,1694,,,"[82.3, 61.3]",3857276,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,82,Morocco,788,"['4b42a79f-f862-4b02-9d9a-118969088414', '10d47d17-d43e-4e34-8b1c-e3e6270ac32a']",15,,,,,,,,,,,,,,,,,,Canada,1833,00:49:15.779,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,44519753-ff3b-4b0d-b215-0231ba5cfe7b,1741,,,"[83.7, 4.2]",3857276,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tajon Buchanan,24024.0,Left Midfield,87,Morocco,788,['f5f57352-e4d3-47c7-8d74-1cf5ebb1adf0'],42,,,,,,,,,,,,,,,,,,Canada,1833,00:00:42.290,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2c645f75-7155-4f97-abce-76e07434aa4e,1757,,,"[96.3, 39.3]",3857276,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,88,Morocco,788,['01b21c1a-ad20-490b-92af-ef8bcfb09a12'],12,,,,,,,,,,,,,,,,,,Morocco,788,00:01:12.303,Foul Committed,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,73b29942-dd5e-4589-a290-e50ea5ac47b4,2022,,,"[84.3, 13.4]",3857276,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,99,Canada,1833,"['64742b91-2c25-4f49-a087-5bf1b2817304', '09c58764-8029-408b-aa0e-ee5fec1834f5']",32,,,,,,,,,,,,,,,,,,Morocco,788,00:05:32.891,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,aae9515f-b546-4250-9142-2a68f9af9b57,2149,,,"[67.2, 8.5]",3857276,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,103,Morocco,788,"['6c69d902-0023-48fb-b079-91a3ea154caa', '07675803-1081-4c20-a91b-7870576a49ad']",8,,,,,,,,,,,,,,,,,,Canada,1833,00:08:08.802,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8215a6f8-b714-4d21-a063-5dce70597144,2198,,,"[43.7, 74.2]",3857276,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,105,Canada,1833,['8999a66f-1dcf-459d-bd6e-991bc5db769d'],26,,,,,,,,,,,,,,,,,,Morocco,788,00:09:26.191,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,12871709-7cfc-4035-8fa7-5206157e2bae,2233,,,"[24.4, 2.5]",3857276,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,Left Wing,106,Canada,1833,['1f72420c-910b-474d-9394-cd58bd3c9b8e'],7,,,,,,,,,,,,,,,,,,Morocco,788,00:10:07.204,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,3077aaf4-6fbb-4ee4-b814-9282ca32ee9b,2734,,,"[33.9, 51.5]",3857276,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,124,Canada,1833,['9cb64cdd-a046-4c66-80d9-1cd02931732f'],28,,,,,,,,,,,,,,,,,,Morocco,788,00:24:28.630,Foul Committed,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,c8bf9527-2fc9-4eea-b86c-17d15e685bd9,2900,,,"[51.6, 67.7]",3857276,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Right Defensive Midfield,135,Canada,1833,"['d7575b7d-d6ef-4ce2-8caa-fb261841c5e5', 'e4d79b79-d8ac-4fa1-bf57-93ba404757c8']",6,,,,,,,,,,,,,,,,,,Morocco,788,00:32:06.944,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,9932a7d4-b388-4255-8849-811ce2e082ae,2977,,,"[50.5, 52.6]",3857276,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,139,Morocco,788,['25fe7f8e-9d22-4ed5-9a03-d20103f55008'],15,,,,,,,,,,,,,,,,,,Canada,1833,00:34:15.533,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,402f6425-a3f9-422b-be21-519ed0bf52a1,3079,,,"[111.9, 14.7]",3857276,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tajon Buchanan,24024.0,Left Back,148,Canada,1833,['a03ed0cc-ea0c-4a78-b23a-643934b809e7'],11,,,,,,,,,,,,,,,,,,Canada,1833,00:38:11.335,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,4717109c-4449-4ef5-ba0b-ff525988c819,3082,,,"[39.8, 11.1]",3857276,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,149,Morocco,788,['7d046704-9610-4842-94dd-afd85dfd1bd3'],49,,,,,,,,,,,,,,,,,,Canada,1833,00:38:49.670,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7f2cba70-e6b9-43a0-a375-84c894372cac,3125,,,"[84.6, 3.8]",3857276,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zakaria Aboukhlal,21736.0,Left Wing Back,151,Canada,1833,['1c4885bb-27e0-4097-a7e2-52ee7de07c68'],32,,,,,,,,,,,,,,,,,,Morocco,788,00:41:32.638,Foul Committed,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,53d0419d-92bb-4105-9eaa-29a8adf8fe1c,3139,,,"[60.2, 41.2]",3857276,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Right Defensive Midfield,154,Canada,1833,['9991852a-066b-43a5-837a-6c41c7cdcf05'],14,,,,,,,,,,,,,,,,,,Morocco,788,00:42:14.772,Foul Committed,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,baca57aa-bb0f-4fa8-9555-dda174bb1cf2,3171,,,"[81.5, 23.9]",3857276,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tajon Buchanan,24024.0,Left Back,156,Morocco,788,['4e1c8e3e-bc75-4ce6-8651-903b4001600e'],53,,,,,,,,,,,,,,,,,,Canada,1833,00:42:53.714,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,6a90e705-0dcd-4382-b514-c0eb06eb0647,3181,,,"[80.7, 30.3]",3857276,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abderrazak Hamdallah,59493.0,Center Forward,158,Canada,1833,['02efcae0-cd51-4097-9d38-9708604620b8'],41,,,,,,,,,,,,,,,,,,Morocco,788,00:43:41.112,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8337938a-5681-4296-8af1-2d5219b8cd9f,3187,,,"[75.4, 28.2]",3857276,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abderrazak Hamdallah,59493.0,Center Forward,158,Canada,1833,['f39fed5a-3f91-481e-9ec0-be832152f8b6'],44,,,,,,,,,,,,,,,,,,Morocco,788,00:43:44.265,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,79d76714-a1f4-4ef7-80fb-83391de5359b,3243,,,"[55.9, 43.1]",3857276,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abderrazak Hamdallah,59493.0,Center Forward,161,Canada,1833,['bd5716a4-96b2-49d1-a97c-04ab45b6cfed'],45,,,,,,,,,,,,,,,,,,Morocco,788,00:44:45.836,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,0dcd2ad3-b515-4025-895a-9dfd0bcdd24e,290,,,"[76.6, 30.5]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,15,Morocco,788,['71eeb36f-9c28-477c-aec9-c05673ca72fc'],41,,,,,,,,,,,,,,,,,,Morocco,788,00:06:41.335,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,6016e1d2-9abd-4f1d-95ab-65963742d1e5,297,,,"[82.5, 44.4]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,15,Morocco,788,['5fe05fb6-3791-4d2b-81a0-57daf054e480'],43,,,,,,,,,,,,,,,,,,Morocco,788,00:06:43.798,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8e1a56b1-4f89-4ec2-9470-090fc8c702a2,315,,,"[88.9, 3.0]",3857276,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,19,Morocco,788,['9c5ae73f-e079-4937-acf9-79bcf90eca0e'],41,,,,,,,,,,,,,,,,,,Morocco,788,00:09:41.909,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,a8b19932-80d7-4098-ba13-2a7086cc132f,730,,,"[57.0, 70.5]",3857276,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,36,Morocco,788,['dcd1310e-1f05-4f54-a4a4-585874dc98f5'],27,,,,,,,,,,,,,,,,,,Canada,1833,00:19:27.544,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b69607b7-5719-443d-90c9-f4c3a7f5ba92,931,,,"[21.3, 20.7]",3857276,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelhamid Sabiri,3634.0,Left Center Midfield,44,Morocco,788,['0cf54c5c-1d34-4dc7-8792-d6d680c6a0df'],39,,,,,,,,,,,,,,,,,,Morocco,788,00:25:39.531,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,30165590-e93d-4516-b132-f1234d8c5344,1027,,,"[23.1, 6.3]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,48,Morocco,788,['66c06e1c-e728-4042-a9ab-93e4160bc77a'],52,,,,,,,,,,,,,,,,,,Morocco,788,00:27:52.945,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,cdc02f5e-f607-4f9b-8e75-2fe918f64887,1042,,,"[38.1, 72.6]",3857276,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,49,Morocco,788,['22070fb4-67d8-4293-91fe-2f0deb18cb4c'],23,,,,,,,,,,,,,,,,,,Morocco,788,00:28:23.871,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b182775f-94f6-4465-9d81-8bd5f349a133,1060,,,"[51.6, 67.9]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,51,Canada,1833,"['d7eb2ace-1543-477a-bdfb-94fed3a6279c', '6aae7666-1084-4bb5-aae1-707368192b2b']",17,,,,,,,,,,,,,,,,,,Canada,1833,00:29:17.511,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,74da75cd-f621-426f-bb4a-938f509a53be,1193,,,"[13.4, 43.1]",3857276,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Junior Hoilett,9922.0,Right Midfield,57,Morocco,788,['d18cf3a2-70d8-4110-be48-fa1daba51137'],46,,,,,,,,,,,,,,,,,,Canada,1833,00:32:46.982,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,89032544-c2d2-456d-976b-c708fb9a6a99,1365,,,"[45.4, 55.7]",3857276,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef En-Nesyri,6301.0,Center Forward,65,Morocco,788,['7fca4621-d924-4a4d-8700-a9bb439480cd'],7,,,,,,,,,,,,,,,,,,Morocco,788,00:38:07.537,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,677ad7e2-1bca-4648-92a4-9acb68511521,1486,,,"[26.2, 10.1]",3857276,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,71,Canada,1833,['05b7f835-1798-47c8-bb51-58304ca9f373'],10,,,,,,,,,,,,,,,,,,Morocco,788,00:42:10.441,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,d6323e74-3dec-452a-8602-d015bcfdf58a,1490,,,"[33.3, 69.8]",3857276,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,72,Morocco,788,"['f1498833-08d8-4c3c-b5b2-aaa1a79af14c', '77b07607-a10c-4b06-946e-067fc1d80abf']",49,,,,,,,,,,,,,,,,,,Canada,1833,00:42:49.915,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f4d0cc7c-3c52-4db1-a6eb-161c16735da0,1635,,,"[79.9, 75.6]",3857276,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,79,Morocco,788,['081d8dad-24e4-48d9-93d4-092ea65eeb0a'],25,,,,,,,,,,,,,,,,,,Morocco,788,00:46:25.820,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,4b42a79f-f862-4b02-9d9a-118969088414,1695,,,"[37.8, 18.8]",3857276,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,82,Morocco,788,"['664cd830-2e34-4c4d-b185-4845c1133a06', '7cd08e63-50f5-4b0f-9e63-90ece34ffcaa']",15,,,,,,,,,,,,,,,,,,Morocco,788,00:49:15.779,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f5f57352-e4d3-47c7-8d74-1cf5ebb1adf0,1742,,,"[36.4, 75.9]",3857276,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,87,Morocco,788,['44519753-ff3b-4b0d-b215-0231ba5cfe7b'],42,,,,,,,,,,,,,,,,,,Morocco,788,00:00:42.290,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,01b21c1a-ad20-490b-92af-ef8bcfb09a12,1758,,,"[23.8, 40.8]",3857276,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kamal Miller,23828.0,Left Center Back,88,Morocco,788,"['2c645f75-7155-4f97-abce-76e07434aa4e', '8bab8302-2c5f-4d89-88f4-6e985e68d524']",12,,,,,,,,,,,,,,,,,,Canada,1833,00:01:12.303,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,64742b91-2c25-4f49-a087-5bf1b2817304,2023,,,"[35.8, 66.7]",3857276,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,99,Canada,1833,"['73b29942-dd5e-4589-a290-e50ea5ac47b4', '3e3061a0-a7ea-409a-b9c8-19f5a6248b7c']",32,,,,,,,,,,,,,,,,,,Canada,1833,00:05:32.891,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,07675803-1081-4c20-a91b-7870576a49ad,2150,,,"[52.9, 71.6]",3857276,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,103,Morocco,788,['aae9515f-b546-4250-9142-2a68f9af9b57'],8,,,,,,,,,,,,,,,,,,Morocco,788,00:08:08.802,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8999a66f-1dcf-459d-bd6e-991bc5db769d,2199,,,"[76.4, 5.9]",3857276,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alphonso Davies,12365.0,Center Attacking Midfield,105,Canada,1833,"['8215a6f8-b714-4d21-a063-5dce70597144', 'e2984856-7a97-4fab-b20c-e6d1ac099fb4']",26,,,,,,,,,,,,,,,,,,Canada,1833,00:09:26.191,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1f72420c-910b-474d-9394-cd58bd3c9b8e,2234,,,"[95.7, 77.6]",3857276,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Junior Hoilett,9922.0,Right Midfield,106,Canada,1833,"['9e4d3e90-d79e-4037-9db9-c22c7643dcc0', '12871709-7cfc-4035-8fa7-5206157e2bae']",7,,,,,,,,,,,,,,,,,,Canada,1833,00:10:07.204,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9cb64cdd-a046-4c66-80d9-1cd02931732f,2735,,,"[86.2, 28.6]",3857276,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tajon Buchanan,24024.0,Left Back,124,Canada,1833,['3077aaf4-6fbb-4ee4-b814-9282ca32ee9b'],28,,,,,,,,,,,,,,,,,,Canada,1833,00:24:28.630,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,d7575b7d-d6ef-4ce2-8caa-fb261841c5e5,2901,,,"[68.5, 12.4]",3857276,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Wallace Wotherspoon,9036.0,Left Midfield,135,Canada,1833,"['c8bf9527-2fc9-4eea-b86c-17d15e685bd9', '16102c87-b992-4165-ad5b-2a3d028d270e']",6,,,,,,,,,,,,,,,,,,Canada,1833,00:32:06.944,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,25fe7f8e-9d22-4ed5-9a03-d20103f55008,2978,,,"[69.6, 27.5]",3857276,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Right Defensive Midfield,139,Morocco,788,['9932a7d4-b388-4255-8849-811ce2e082ae'],15,,,,,,,,,,,,,,,,,,Morocco,788,00:34:15.533,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,a03ed0cc-ea0c-4a78-b23a-643934b809e7,3080,,,"[8.2, 65.4]",3857276,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jawad El Yamiq,7459.0,Right Center Back,148,Canada,1833,['402f6425-a3f9-422b-be21-519ed0bf52a1'],11,,,,,,,,,,,,,,,,,,Morocco,788,00:38:11.335,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,7d046704-9610-4842-94dd-afd85dfd1bd3,3083,,,"[80.3, 69.0]",3857276,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abderrazak Hamdallah,59493.0,Center Forward,149,Morocco,788,['4717109c-4449-4ef5-ba0b-ff525988c819'],49,,,,,,,,,,,,,,,,,,Morocco,788,00:38:49.670,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1c4885bb-27e0-4097-a7e2-52ee7de07c68,3126,,,"[35.5, 76.3]",3857276,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Richie Laryea,16120.0,Right Midfield,151,Canada,1833,"['7f2cba70-e6b9-43a0-a375-84c894372cac', '0b775ed0-8479-46db-84b1-c421ffeeed37']",32,,,,,,,,,,,,,,,,,,Canada,1833,00:41:32.638,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9991852a-066b-43a5-837a-6c41c7cdcf05,3140,,,"[59.9, 38.9]",3857276,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Atiba Hutchinson,31684.0,Left Defensive Midfield,154,Canada,1833,"['53d0419d-92bb-4105-9eaa-29a8adf8fe1c', 'b16852c9-acb3-4c5f-8986-de0ab11ea972']",14,,,,,,,,,,,,,,,,,,Canada,1833,00:42:14.772,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,4e1c8e3e-bc75-4ce6-8651-903b4001600e,3172,,,"[38.6, 56.2]",3857276,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssef En-Nesyri,6301.0,Right Wing,156,Morocco,788,['baca57aa-bb0f-4fa8-9555-dda174bb1cf2'],53,,,,,,,,,,,,,,,,,,Morocco,788,00:42:53.714,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,True,True,,,,,,02efcae0-cd51-4097-9d38-9708604620b8,3182,,,"[39.4, 49.8]",3857276,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,158,Canada,1833,['6a90e705-0dcd-4382-b514-c0eb06eb0647'],41,,,,,,,,,,,,,,,,,,Canada,1833,00:43:41.112,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f39fed5a-3f91-481e-9ec0-be832152f8b6,3188,,,"[44.7, 51.9]",3857276,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismael Koné,133229.0,Right Defensive Midfield,158,Canada,1833,"['6ba1f06a-a028-4f83-b6ab-cfadb09e7d6b', '8337938a-5681-4296-8af1-2d5219b8cd9f']",44,,,,,,,,,,,,,,,,,,Canada,1833,00:43:44.265,Foul Won,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,bd5716a4-96b2-49d1-a97c-04ab45b6cfed,3244,,,"[64.2, 37.0]",3857276,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan David,23640.0,Right Center Forward,161,Canada,1833,['79d76714-a1f4-4ef7-80fb-83391de5359b'],45,,,,,,,,,,,,,,,,,,Canada,1833,00:44:45.836,Foul Won,True
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,90401bd8-d460-4fc7-8c7d-91ab57d77188,292,,,"[45.4, 46.8]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,15,Morocco,788,"['d74df4d9-797e-4be5-801f-438fc328e074', '68949db8-154f-4829-918e-506a94934443', '37a22891-13f8-419a-abb8-19a5c043e824']",41,,,,,,,,,,,,,,,,,,Canada,1833,00:06:41.375,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,bf9680d3-2251-4be4-a20b-4e2f2a19f7c0,477,,,"[35.2, 9.2]",3857276,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sofyan Amrabat,5234.0,Center Defensive Midfield,30,Canada,1833,"['2daa3156-059b-4e9e-8eff-83473373f329', 'b36a3de6-8d9f-4e8b-8de5-de6c7fa9d9d1']",4,,,,,,,,,,,,,,,,,,Morocco,788,00:14:04.258,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,64b7ff66-901f-4883-8d51-8d03085ae27c,517,,,"[20.4, 19.8]",3857276,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tajon Buchanan,24024.0,Left Midfield,31,Morocco,788,"['180d0333-2ecc-4bd2-9bec-6bcc3643766d', 'fe454eb5-714a-413d-bc65-b299122e0fea']",5,,,,,,,,,,,,,,,,,,Canada,1833,00:15:05.681,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8042d2c9-6ae3-413e-92f3-db838b13191b,958,,,"[38.8, 6.2]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,47,Canada,1833,"['8ef1762b-9679-425a-b007-06ad92bd6101', '8b6203fa-1624-4836-a32e-181cc31bad03']",59,,,,,,,,,,,,,,,,,,Morocco,788,00:26:59.469,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2fe892b7-50f4-487e-9538-6a9b09e939f4,962,,,"[37.7, 6.0]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelhamid Sabiri,3634.0,Left Center Midfield,47,Canada,1833,"['24392e8d-d4cf-418d-b176-5a1be57dbc48', '963abcc5-301c-416d-8089-3600270cf54e']",0,,,,,,,,,,,,,,,,,,Morocco,788,00:27:00.761,Dribbled Past,
